OrderID,OrderDate,ShipDate,ShipMode,Segment,City,State,Region,Category,SubCategory,Sales,Quantity,Discount,Profit
CA-2017-105074,6/24/2017,6/29/2017,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Paper,21.74,3,0.2,6.8
CA-2014-133690,8/3/2014,8/5/2014,First Class,Consumer,Denver,Colorado,West,Furniture,Tables,218.75,2,0.5,-161.88
CA-2014-133690,8/3/2014,8/5/2014,First Class,Consumer,Denver,Colorado,West,Office Supplies,Appliances,2.6,1,0.2,0.29
US-2017-116701,12/17/2017,12/21/2017,Second Class,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,66.28,2,0.8,-178.97
CA-2017-126382,6/3/2017,6/7/2017,Standard Class,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,35.17,7,0.2,9.67
CA-2017-108329,12/9/2017,12/14/2017,Standard Class,Consumer,Whittier,California,West,Technology,Phones,444.77,4,0.2,44.48
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,83.92,4,0,5.87
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,Consumer,Saginaw,Michigan,Central,Technology,Phones,131.98,2,0,35.63
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,15.92,4,0,7.48
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,52.29,9,0,16.21
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,91.99,1,0,3.68
CA-2015-101007,2/9/2015,2/13/2015,Second Class,Corporate,Dallas,Texas,Central,Technology,Accessories,20.8,2,0.2,6.5
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,Medina,Ohio,East,Office Supplies,Labels,23.68,2,0.2,8.88
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,Medina,Ohio,East,Furniture,Bookcases,452.45,5,0.5,-244.32
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,Medina,Ohio,East,Technology,Phones,62.98,3,0.4,-14.7
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,Medina,Ohio,East,Technology,Machines,1188,9,0.7,-950.4
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,Corporate,Medina,Ohio,East,Technology,Accessories,89.58,2,0.2,4.48
CA-2016-130162,10/28/2016,11/1/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,93.06,6,0,26.06
CA-2016-130162,10/28/2016,11/1/2016,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,302.38,3,0.2,22.68
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,5.58,2,0.2,1.81
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Paper,22.7,6,0.2,8.23
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Binders,19.78,4,0.7,-13.84
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,Dublin,Ohio,East,Furniture,Furnishings,72.7,4,0.2,19.08
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,Dublin,Ohio,East,Technology,Machines,479.99,4,0.7,-383.99
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Art,27.17,2,0.2,2.72
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Art,2.2,1,0,0.97
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Tables,622.45,5,0,136.94
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,21.98,1,0,0.22
US-2015-145436,2/28/2015,3/4/2015,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,161.57,2,0.2,-28.27
US-2015-145436,2/28/2015,3/4/2015,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,389.7,8,0.2,43.84
US-2014-156216,9/13/2014,9/17/2014,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,18.65,7,0.7,-12.43
US-2017-100930,4/7/2017,4/12/2017,Standard Class,Home Office,Tampa,Florida,South,Furniture,Tables,233.86,2,0.45,-102.05
US-2017-100930,4/7/2017,4/12/2017,Standard Class,Home Office,Tampa,Florida,South,Furniture,Tables,620.61,3,0.45,-248.25
US-2017-100930,4/7/2017,4/12/2017,Standard Class,Home Office,Tampa,Florida,South,Office Supplies,Binders,5.33,2,0.7,-3.55
US-2017-100930,4/7/2017,4/12/2017,Standard Class,Home Office,Tampa,Florida,South,Furniture,Furnishings,258.07,3,0.2,0
US-2017-100930,4/7/2017,4/12/2017,Standard Class,Home Office,Tampa,Florida,South,Technology,Accessories,617.98,3,0.2,-7.72
CA-2017-160514,11/12/2017,11/16/2017,Standard Class,Corporate,Santa Clara,California,West,Office Supplies,Paper,10.56,2,0,4.75
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,25.92,5,0.2,9.4
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,419.68,5,0.6,-356.73
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,11.69,3,0.6,-4.68
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Technology,Phones,31.98,2,0.2,11.19
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,177.23,5,0.5,-120.51
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,4.04,3,0.6,-2.83
CA-2016-157749,6/4/2016,6/9/2016,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,7.41,2,0.2,1.2
CA-2014-131926,6/1/2014,6/6/2014,Second Class,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,2001.86,7,0,580.54
CA-2014-131926,6/1/2014,6/6/2014,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,166.72,2,0,41.68
CA-2014-131926,6/1/2014,6/6/2014,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,47.88,6,0,23.94
CA-2014-131926,6/1/2014,6/6/2014,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Appliances,1503.25,5,0,496.07
CA-2014-131926,6/1/2014,6/6/2014,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,25.92,4,0,12.44
CA-2016-154739,12/10/2016,12/15/2016,Second Class,Consumer,San Francisco,California,West,Furniture,Chairs,321.57,2,0.2,28.14
CA-2016-145625,9/11/2016,9/17/2016,Standard Class,Consumer,San Diego,California,West,Office Supplies,Paper,7.61,1,0,3.58
CA-2016-145625,9/11/2016,9/17/2016,Standard Class,Consumer,San Diego,California,West,Technology,Accessories,3347.37,13,0,636
CA-2016-146941,12/10/2016,12/13/2016,First Class,Consumer,New York City,New York,East,Office Supplies,Storage,80.58,6,0,22.56
CA-2016-146941,12/10/2016,12/13/2016,First Class,Consumer,New York City,New York,East,Office Supplies,Envelopes,361.92,4,0,162.86
US-2015-159982,11/28/2015,12/4/2015,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,12.13,9,0.6,-8.49
US-2015-159982,11/28/2015,12/4/2015,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,82.37,2,0.2,-19.56
US-2015-159982,11/28/2015,12/4/2015,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,53.92,5,0.2,4.04
US-2015-159982,11/28/2015,12/4/2015,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,647.9,6,0.2,56.69
CA-2017-163139,12/1/2017,12/3/2017,Second Class,Consumer,New York City,New York,East,Technology,Accessories,20.37,3,0,6.93
CA-2017-163139,12/1/2017,12/3/2017,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,221.55,3,0,6.65
CA-2017-163139,12/1/2017,12/3/2017,Second Class,Consumer,New York City,New York,East,Office Supplies,Binders,17.52,5,0.2,6.13
US-2017-155299,6/8/2017,6/12/2017,Standard Class,Corporate,Pasadena,Texas,Central,Office Supplies,Appliances,1.62,2,0.8,-4.47
US-2014-106992,9/19/2014,9/21/2014,Second Class,Corporate,Houston,Texas,Central,Technology,Machines,3059.98,3,0.4,-510
US-2014-106992,9/19/2014,9/21/2014,Second Class,Corporate,Houston,Texas,Central,Technology,Machines,2519.96,7,0.4,-252
CA-2016-125318,6/6/2016,6/13/2016,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Phones,328.22,4,0.2,28.72
CA-2015-155040,11/10/2015,11/15/2015,Standard Class,Consumer,Brentwood,California,West,Technology,Accessories,79.9,2,0,35.16
CA-2017-136826,6/16/2017,6/20/2017,Standard Class,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,14.02,3,0.2,4.73
CA-2016-111010,1/22/2016,1/28/2016,Standard Class,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,7.56,6,0,0.3
US-2017-145366,12/9/2017,12/13/2017,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,37.21,1,0.2,-7.44
US-2017-145366,12/9/2017,12/13/2017,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,57.58,3,0.2,21.59
CA-2017-163979,12/28/2017,1/2/2018,Second Class,Corporate,San Francisco,California,West,Office Supplies,Storage,725.84,4,0,210.49
CA-2015-155334,7/30/2015,7/31/2015,First Class,Consumer,San Francisco,California,West,Technology,Accessories,209.93,7,0,92.37
CA-2015-155334,7/30/2015,7/31/2015,First Class,Consumer,San Francisco,California,West,Furniture,Furnishings,5.28,3,0,2.32
CA-2015-155334,7/30/2015,7/31/2015,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,10.92,3,0.2,4.1
CA-2017-118136,9/16/2017,9/17/2017,First Class,Corporate,Inglewood,California,West,Office Supplies,Paper,8.82,2,0,4.06
CA-2017-118136,9/16/2017,9/17/2017,First Class,Corporate,Inglewood,California,West,Office Supplies,Art,5.98,1,0,1.55
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.65,2,0.2,4.08
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.18,4,0.2,5.91
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,59.71,6,0.2,5.97
CA-2017-132976,10/13/2017,10/17/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,24.84,3,0.2,8.69
US-2015-161991,9/26/2015,9/28/2015,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.08,5,0.8,-3.43
US-2015-161991,9/26/2015,9/28/2015,Second Class,Consumer,Houston,Texas,Central,Technology,Phones,1114.4,7,0.2,376.11
CA-2015-130890,11/2/2015,11/6/2015,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,1038.84,5,0.2,51.94
CA-2015-130883,9/26/2015,10/2/2015,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,141.76,5,0.2,47.84
CA-2015-130883,9/26/2015,10/2/2015,Standard Class,Consumer,Portland,Oregon,West,Technology,Accessories,239.8,5,0.2,47.96
CA-2015-130883,9/26/2015,10/2/2015,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Paper,31.1,6,0.2,10.89
CA-2016-112697,12/18/2016,12/20/2016,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Binders,254.06,7,0.7,-169.37
CA-2016-112697,12/18/2016,12/20/2016,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Appliances,194.53,2,0.2,24.32
CA-2016-112697,12/18/2016,12/20/2016,Second Class,Corporate,Tamarac,Florida,South,Office Supplies,Supplies,961.48,5,0.2,-204.31
CA-2016-110772,11/20/2016,11/24/2016,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,19.1,7,0.2,6.68
CA-2016-110772,11/20/2016,11/24/2016,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Labels,18.5,8,0.2,6.24
CA-2016-110772,11/20/2016,11/24/2016,Second Class,Home Office,Columbus,Ohio,East,Technology,Accessories,255.98,2,0.2,54.4
CA-2016-110772,11/20/2016,11/24/2016,Second Class,Home Office,Columbus,Ohio,East,Furniture,Bookcases,86.97,3,0.5,-48.7
CA-2014-111451,12/26/2014,12/28/2014,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,300.42,8,0.2,78.86
CA-2014-111451,12/26/2014,12/28/2014,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,230.35,3,0.2,20.16
CA-2014-111451,12/26/2014,12/28/2014,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,218.35,3,0.2,-24.56
CA-2014-111451,12/26/2014,12/28/2014,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Binders,78.6,5,0.7,-62.88
CA-2014-111451,12/26/2014,12/28/2014,First Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Fasteners,27.55,3,0.2,9.3
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,32.4,5,0,15.55
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Storage,1082.48,8,0,10.82
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,56.91,3,0,27.32
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,Corporate,Belleville,New Jersey,East,Furniture,Furnishings,77.6,4,0,38.02
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Binders,14.28,1,0,6.57
US-2017-152380,11/19/2017,11/23/2017,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,219.08,3,0.5,-131.45
CA-2015-144253,5/4/2015,5/9/2015,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,26.8,2,0,12.86
CA-2014-130960,12/30/2014,1/4/2015,Standard Class,Corporate,Taylor,Michigan,Central,Office Supplies,Art,9.84,3,0,2.85
CA-2014-111003,6/1/2014,6/6/2014,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,Binders,45.48,3,0,20.92
CA-2014-111003,6/1/2014,6/6/2014,Standard Class,Home Office,Lakewood,New Jersey,East,Office Supplies,Art,289.2,6,0,83.87
CA-2017-126774,4/15/2017,4/17/2017,First Class,Consumer,Arlington,Virginia,South,Office Supplies,Art,4.89,1,0,2
CA-2016-142902,9/12/2016,9/14/2016,Second Class,Corporate,Arvada,Colorado,West,Furniture,Furnishings,15.14,4,0.2,3.59
CA-2016-142902,9/12/2016,9/14/2016,Second Class,Corporate,Arvada,Colorado,West,Furniture,Chairs,466.77,2,0.2,52.51
CA-2016-142902,9/12/2016,9/14/2016,Second Class,Corporate,Arvada,Colorado,West,Furniture,Furnishings,15.23,1,0.2,1.71
CA-2016-142902,9/12/2016,9/14/2016,Second Class,Corporate,Arvada,Colorado,West,Office Supplies,Labels,6.26,3,0.2,2.04
CA-2014-120887,9/27/2014,10/3/2014,Standard Class,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,87.54,3,0,37.64
CA-2014-167850,8/9/2014,8/16/2014,Standard Class,Corporate,Saint Petersburg,Florida,South,Technology,Phones,178.38,2,0.2,22.3
CA-2014-167850,8/9/2014,8/16/2014,Standard Class,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,15.55,3,0.2,5.44
CA-2014-164259,12/28/2014,12/30/2014,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,99.14,4,0.2,8.67
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,135.88,1,0.1,24.16
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,Home Office,New York City,New York,East,Technology,Machines,3991.98,2,0,1995.99
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,Home Office,New York City,New York,East,Technology,Phones,275.94,6,0,80.02
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,360,4,0,129.6
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,Home Office,New York City,New York,East,Office Supplies,Storage,43.57,1,0,13.07
CA-2014-156601,9/19/2014,9/24/2014,Standard Class,Corporate,Long Beach,California,West,Office Supplies,Fasteners,7.16,2,0,3.58
CA-2016-162138,4/23/2016,4/27/2016,Standard Class,Corporate,Hesperia,California,West,Office Supplies,Binders,251.52,6,0.2,81.74
CA-2016-162138,4/23/2016,4/27/2016,Standard Class,Corporate,Hesperia,California,West,Technology,Accessories,99.99,1,0,35
CA-2017-153339,11/3/2017,11/5/2017,Second Class,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,15.99,1,0.2,1
US-2016-141544,8/30/2016,9/1/2016,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,290.9,3,0.4,-67.88
US-2016-141544,8/30/2016,9/1/2016,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,54.22,2,0.2,3.39
US-2016-141544,8/30/2016,9/1/2016,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,786.74,4,0.3,-258.5
US-2016-141544,8/30/2016,9/1/2016,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,100.24,10,0.2,33.83
US-2016-141544,8/30/2016,9/1/2016,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,37.76,6,0.7,-27.69
US-2016-150147,4/25/2016,4/29/2016,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,82.8,2,0.4,-20.7
US-2016-150147,4/25/2016,4/29/2016,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,20.72,2,0.7,-13.82
US-2016-150147,4/25/2016,4/29/2016,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.9,3,0.7,-3.43
CA-2015-137946,9/1/2015,9/4/2015,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,4.75,1,0.2,1.6
CA-2015-137946,9/1/2015,9/4/2015,Second Class,Consumer,Los Angeles,California,West,Technology,Copiers,959.98,2,0.2,335.99
CA-2015-137946,9/1/2015,9/4/2015,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,14.37,4,0.2,4.49
CA-2014-129924,7/12/2014,7/17/2014,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,7.71,2,0.2,2.8
CA-2014-129924,7/12/2014,7/17/2014,Standard Class,Corporate,San Francisco,California,West,Furniture,Tables,698.35,3,0.2,-17.46
CA-2015-128167,6/22/2015,6/26/2015,Second Class,Consumer,Layton,Utah,West,Office Supplies,Fasteners,4.96,4,0,2.33
CA-2014-122336,4/13/2014,4/17/2014,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,17.86,4,0.2,1.12
CA-2014-122336,4/13/2014,4/17/2014,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,509.97,10,0.7,-407.98
CA-2014-122336,4/13/2014,4/17/2014,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,30.99,13,0.2,10.07
CA-2014-122336,4/13/2014,4/17/2014,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,71.93,12,0.4,8.39
US-2015-120712,12/20/2015,12/24/2015,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,88.8,4,0.2,-2.22
CA-2017-169901,6/15/2017,6/19/2017,Standard Class,Consumer,San Francisco,California,West,Technology,Phones,47.98,3,0.2,4.8
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,7.56,3,0,3.1
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Paper,24.56,2,0,11.54
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,12.96,2,0,4.15
CA-2016-129714,9/1/2016,9/3/2016,First Class,Home Office,New York City,New York,East,Technology,Accessories,6.79,1,0,2.31
CA-2016-129714,9/1/2016,9/3/2016,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,24.56,2,0,11.54
CA-2016-129714,9/1/2016,9/3/2016,First Class,Home Office,New York City,New York,East,Office Supplies,Binders,3.05,1,0.2,1.07
CA-2016-129714,9/1/2016,9/3/2016,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,49.12,4,0,23.09
CA-2016-129714,9/1/2016,9/3/2016,First Class,Home Office,New York City,New York,East,Office Supplies,Binders,4355.17,4,0.2,1415.43
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,388.7,6,0.2,-4.86
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,Consumer,New York City,New York,East,Office Supplies,Envelopes,8.26,2,0,3.8
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,17.04,4,0,6.99
CA-2016-138520,4/8/2016,4/13/2016,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,34.4,5,0,15.82
CA-2016-130001,4/23/2016,4/28/2016,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,36.24,5,0.2,11.33
CA-2017-155698,3/8/2017,3/11/2017,First Class,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,647.84,8,0,168.44
CA-2017-155698,3/8/2017,3/11/2017,First Class,Corporate,Columbus,Georgia,South,Office Supplies,Labels,20.7,2,0,9.94
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,20.7,2,0,9.94
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,488.65,3,0.1,86.87
CA-2017-144904,9/25/2017,10/1/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,5.56,2,0,1.45
